,filename,state,subject,index,eye_state,gender,glasses,reflections,lighting,sensor_id
124,s0001_02048_0_0_1_0_0_01.png,awake,1,02048,0,0,1,0,0,01
125,s0001_02051_0_0_1_0_0_01.png,awake,1,02051,0,0,1,0,0,01
126,s0001_02052_0_0_1_0_0_01.png,awake,1,02052,0,0,1,0,0,01
127,s0001_02053_0_0_1_0_0_01.png,awake,1,02053,0,0,1,0,0,01
128,s0001_02055_0_0_1_0_0_01.png,awake,1,02055,0,0,1,0,0,01
129,s0001_02057_0_0_1_0_0_01.png,awake,1,02057,0,0,1,0,0,01
130,s0001_02059_0_0_1_0_0_01.png,awake,1,02059,0,0,1,0,0,01
131,s0001_02060_0_0_1_0_0_01.png,awake,1,02060,0,0,1,0,0,01
132,s0001_02062_0_0_1_0_0_01.png,awake,1,02062,0,0,1,0,0,01
133,s0001_02064_0_0_1_0_0_01.png,awake,1,02064,0,0,1,0,0,01
134,s0001_02065_0_0_1_0_0_01.png,awake,1,02065,0,0,1,0,0,01
135,s0001_02068_0_0_1_0_0_01.png,awake,1,02068,0,0,1,0,0,01
136,s0001_02069_0_0_1_0_0_01.png,awake,1,02069,0,0,1,0,0,01
137,s0001_02070_0_0_1_0_0_01.png,awake,1,02070,0,0,1,0,0,01
138,s0001_02071_0_0_1_0_0_01.png,awake,1,02071,0,0,1,0,0,01
139,s0001_02072_0_0_1_0_0_01.png,awake,1,02072,0,0,1,0,0,01
140,s0001_02075_0_0_1_0_0_01.png,awake,1,02075,0,0,1,0,0,01
141,s0001_02076_0_0_1_0_0_01.png,awake,1,02076,0,0,1,0,0,01
142,s0001_02079_0_0_1_0_0_01.png,awake,1,02079,0,0,1,0,0,01
143,s0001_02080_0_0_1_0_0_01.png,awake,1,02080,0,0,1,0,0,01
144,s0001_02082_0_0_1_0_0_01.png,awake,1,02082,0,0,1,0,0,01
145,s0001_02084_0_0_1_0_0_01.png,awake,1,02084,0,0,1,0,0,01
146,s0001_02086_0_0_1_0_0_01.png,awake,1,02086,0,0,1,0,0,01
147,s0001_02087_0_0_1_0_0_01.png,awake,1,02087,0,0,1,0,0,01
148,s0001_02088_0_0_1_0_0_01.png,awake,1,02088,0,0,1,0,0,01
149,s0001_02090_0_0_1_0_0_01.png,awake,1,02090,0,0,1,0,0,01
150,s0001_02091_0_0_1_0_0_01.png,awake,1,02091,0,0,1,0,0,01
151,s0001_02092_0_0_1_0_0_01.png,awake,1,02092,0,0,1,0,0,01
152,s0001_02094_0_0_1_0_0_01.png,awake,1,02094,0,0,1,0,0,01
153,s0001_02096_0_0_1_0_0_01.png,awake,1,02096,0,0,1,0,0,01
154,s0001_02097_0_0_1_0_0_01.png,awake,1,02097,0,0,1,0,0,01
155,s0001_02098_0_0_1_0_0_01.png,awake,1,02098,0,0,1,0,0,01
156,s0001_02099_0_0_1_0_0_01.png,awake,1,02099,0,0,1,0,0,01
157,s0001_02100_0_0_1_0_0_01.png,awake,1,02100,0,0,1,0,0,01
158,s0001_02101_0_0_1_0_0_01.png,awake,1,02101,0,0,1,0,0,01
159,s0001_02104_0_0_1_0_0_01.png,awake,1,02104,0,0,1,0,0,01
160,s0001_02105_0_0_1_0_0_01.png,awake,1,02105,0,0,1,0,0,01
161,s0001_02107_0_0_1_0_0_01.png,awake,1,02107,0,0,1,0,0,01
162,s0001_02108_0_0_1_0_0_01.png,awake,1,02108,0,0,1,0,0,01
163,s0001_02111_0_0_1_0_0_01.png,awake,1,02111,0,0,1,0,0,01
164,s0001_02112_0_0_1_0_0_01.png,awake,1,02112,0,0,1,0,0,01
165,s0001_02115_0_0_1_0_0_01.png,awake,1,02115,0,0,1,0,0,01
166,s0001_02119_0_0_1_0_0_01.png,awake,1,02119,0,0,1,0,0,01
167,s0001_02121_0_0_1_0_0_01.png,awake,1,02121,0,0,1,0,0,01
168,s0001_02124_0_0_1_0_0_01.png,awake,1,02124,0,0,1,0,0,01
169,s0001_02128_0_0_1_0_0_01.png,awake,1,02128,0,0,1,0,0,01
170,s0001_02129_0_0_1_0_0_01.png,awake,1,02129,0,0,1,0,0,01
171,s0001_02130_0_0_1_0_0_01.png,awake,1,02130,0,0,1,0,0,01
172,s0001_02134_0_0_1_0_0_01.png,awake,1,02134,0,0,1,0,0,01
173,s0001_02135_0_0_1_0_0_01.png,awake,1,02135,0,0,1,0,0,01
174,s0001_02138_0_0_1_0_0_01.png,awake,1,02138,0,0,1,0,0,01
175,s0001_02144_0_0_1_0_0_01.png,awake,1,02144,0,0,1,0,0,01
176,s0001_02145_0_0_1_0_0_01.png,awake,1,02145,0,0,1,0,0,01
177,s0001_02149_0_0_1_0_0_01.png,awake,1,02149,0,0,1,0,0,01
178,s0001_02150_0_0_1_0_0_01.png,awake,1,02150,0,0,1,0,0,01
179,s0001_02151_0_0_1_0_0_01.png,awake,1,02151,0,0,1,0,0,01
180,s0001_02152_0_0_1_0_0_01.png,awake,1,02152,0,0,1,0,0,01
181,s0001_02154_0_0_1_0_0_01.png,awake,1,02154,0,0,1,0,0,01
182,s0001_02156_0_0_1_0_0_01.png,awake,1,02156,0,0,1,0,0,01
183,s0001_02157_0_0_1_0_0_01.png,awake,1,02157,0,0,1,0,0,01
184,s0001_02158_0_0_1_0_0_01.png,awake,1,02158,0,0,1,0,0,01
185,s0001_02160_0_0_1_0_0_01.png,awake,1,02160,0,0,1,0,0,01
186,s0001_02161_0_0_1_0_0_01.png,awake,1,02161,0,0,1,0,0,01
187,s0001_02162_0_0_1_0_0_01.png,awake,1,02162,0,0,1,0,0,01
188,s0001_02163_0_0_1_0_0_01.png,awake,1,02163,0,0,1,0,0,01
189,s0001_02164_0_0_1_0_0_01.png,awake,1,02164,0,0,1,0,0,01
190,s0001_02165_0_0_1_0_0_01.png,awake,1,02165,0,0,1,0,0,01
191,s0001_02167_0_0_1_0_0_01.png,awake,1,02167,0,0,1,0,0,01
192,s0001_02168_0_0_1_0_0_01.png,awake,1,02168,0,0,1,0,0,01
193,s0001_02169_0_0_1_0_0_01.png,awake,1,02169,0,0,1,0,0,01
194,s0001_02172_0_0_1_0_0_01.png,awake,1,02172,0,0,1,0,0,01
195,s0001_02174_0_0_1_0_0_01.png,awake,1,02174,0,0,1,0,0,01
196,s0001_02175_0_0_1_0_0_01.png,awake,1,02175,0,0,1,0,0,01
197,s0001_02176_0_0_1_0_0_01.png,awake,1,02176,0,0,1,0,0,01
198,s0001_02177_0_0_1_0_0_01.png,awake,1,02177,0,0,1,0,0,01
199,s0001_02179_0_0_1_0_0_01.png,awake,1,02179,0,0,1,0,0,01
200,s0001_02184_0_0_1_0_0_01.png,awake,1,02184,0,0,1,0,0,01
201,s0001_02185_0_0_1_0_0_01.png,awake,1,02185,0,0,1,0,0,01
202,s0001_02189_0_0_1_0_0_01.png,awake,1,02189,0,0,1,0,0,01
203,s0001_02191_0_0_1_0_0_01.png,awake,1,02191,0,0,1,0,0,01
204,s0001_02192_0_0_1_0_0_01.png,awake,1,02192,0,0,1,0,0,01
205,s0001_02193_0_0_1_0_0_01.png,awake,1,02193,0,0,1,0,0,01
206,s0001_02194_0_0_1_0_0_01.png,awake,1,02194,0,0,1,0,0,01
207,s0001_02195_0_0_1_0_0_01.png,awake,1,02195,0,0,1,0,0,01
208,s0001_02196_0_0_1_0_0_01.png,awake,1,02196,0,0,1,0,0,01
209,s0001_02198_0_0_1_0_0_01.png,awake,1,02198,0,0,1,0,0,01
210,s0001_02199_0_0_1_0_0_01.png,awake,1,02199,0,0,1,0,0,01
211,s0001_02200_0_0_1_0_0_01.png,awake,1,02200,0,0,1,0,0,01
212,s0001_02201_0_0_1_0_0_01.png,awake,1,02201,0,0,1,0,0,01
213,s0001_02202_0_0_1_0_0_01.png,awake,1,02202,0,0,1,0,0,01
214,s0001_02204_0_0_1_0_0_01.png,awake,1,02204,0,0,1,0,0,01
215,s0001_02205_0_0_1_0_0_01.png,awake,1,02205,0,0,1,0,0,01
216,s0001_02206_0_0_1_0_0_01.png,awake,1,02206,0,0,1,0,0,01
217,s0001_02207_0_0_1_0_0_01.png,awake,1,02207,0,0,1,0,0,01
218,s0001_02210_0_0_1_0_0_01.png,awake,1,02210,0,0,1,0,0,01
219,s0001_02211_0_0_1_0_0_01.png,awake,1,02211,0,0,1,0,0,01
220,s0001_02213_0_0_1_0_0_01.png,awake,1,02213,0,0,1,0,0,01
221,s0001_02214_0_0_1_0_0_01.png,awake,1,02214,0,0,1,0,0,01
222,s0001_02215_0_0_1_0_0_01.png,awake,1,02215,0,0,1,0,0,01
223,s0001_02216_0_0_1_0_0_01.png,awake,1,02216,0,0,1,0,0,01
224,s0001_02217_0_0_1_0_0_01.png,awake,1,02217,0,0,1,0,0,01
225,s0001_02219_0_0_1_0_0_01.png,awake,1,02219,0,0,1,0,0,01
226,s0001_02221_0_0_1_0_0_01.png,awake,1,02221,0,0,1,0,0,01
227,s0001_02222_0_0_1_0_0_01.png,awake,1,02222,0,0,1,0,0,01
228,s0001_02224_0_0_1_0_0_01.png,awake,1,02224,0,0,1,0,0,01
229,s0001_02225_0_0_1_0_0_01.png,awake,1,02225,0,0,1,0,0,01
230,s0001_02226_0_0_1_0_0_01.png,awake,1,02226,0,0,1,0,0,01
231,s0001_02227_0_0_1_0_0_01.png,awake,1,02227,0,0,1,0,0,01
232,s0001_02229_0_0_1_0_0_01.png,awake,1,02229,0,0,1,0,0,01
233,s0001_02230_0_0_1_0_0_01.png,awake,1,02230,0,0,1,0,0,01
234,s0001_02231_0_0_1_0_0_01.png,awake,1,02231,0,0,1,0,0,01
235,s0001_02232_0_0_1_0_0_01.png,awake,1,02232,0,0,1,0,0,01
236,s0001_02234_0_0_1_0_0_01.png,awake,1,02234,0,0,1,0,0,01
237,s0001_02235_0_0_1_0_0_01.png,awake,1,02235,0,0,1,0,0,01
238,s0001_02238_0_0_1_0_0_01.png,awake,1,02238,0,0,1,0,0,01
239,s0001_02239_0_0_1_0_0_01.png,awake,1,02239,0,0,1,0,0,01
240,s0001_02240_0_0_1_0_0_01.png,awake,1,02240,0,0,1,0,0,01
241,s0001_02241_0_0_1_0_0_01.png,awake,1,02241,0,0,1,0,0,01
242,s0001_02245_0_0_1_0_0_01.png,awake,1,02245,0,0,1,0,0,01
243,s0001_02246_0_0_1_0_0_01.png,awake,1,02246,0,0,1,0,0,01
244,s0001_02247_0_0_1_0_0_01.png,awake,1,02247,0,0,1,0,0,01
245,s0001_02248_0_0_1_0_0_01.png,awake,1,02248,0,0,1,0,0,01
246,s0001_02250_0_0_1_0_0_01.png,awake,1,02250,0,0,1,0,0,01
247,s0001_02251_0_0_1_0_0_01.png,awake,1,02251,0,0,1,0,0,01
248,s0001_02252_0_0_1_0_0_01.png,awake,1,02252,0,0,1,0,0,01
249,s0001_02253_0_0_1_0_0_01.png,awake,1,02253,0,0,1,0,0,01
250,s0001_02254_0_0_1_0_0_01.png,awake,1,02254,0,0,1,0,0,01
251,s0001_02255_0_0_1_0_0_01.png,awake,1,02255,0,0,1,0,0,01
252,s0001_02256_0_0_1_0_0_01.png,awake,1,02256,0,0,1,0,0,01
253,s0001_02257_0_0_1_0_0_01.png,awake,1,02257,0,0,1,0,0,01
254,s0001_02260_0_0_1_0_0_01.png,awake,1,02260,0,0,1,0,0,01
255,s0001_02261_0_0_1_0_0_01.png,awake,1,02261,0,0,1,0,0,01
256,s0001_02263_0_0_1_0_0_01.png,awake,1,02263,0,0,1,0,0,01
257,s0001_02265_0_0_1_0_0_01.png,awake,1,02265,0,0,1,0,0,01
258,s0001_02269_0_0_1_0_0_01.png,awake,1,02269,0,0,1,0,0,01
259,s0001_02272_0_0_1_0_0_01.png,awake,1,02272,0,0,1,0,0,01
260,s0001_02273_0_0_1_0_0_01.png,awake,1,02273,0,0,1,0,0,01
261,s0001_02274_0_0_1_0_0_01.png,awake,1,02274,0,0,1,0,0,01
262,s0001_02276_0_0_1_0_0_01.png,awake,1,02276,0,0,1,0,0,01
263,s0001_02277_0_0_1_0_0_01.png,awake,1,02277,0,0,1,0,0,01
264,s0001_02278_0_0_1_0_0_01.png,awake,1,02278,0,0,1,0,0,01
265,s0001_02279_0_0_1_0_0_01.png,awake,1,02279,0,0,1,0,0,01
266,s0001_02280_0_0_1_0_0_01.png,awake,1,02280,0,0,1,0,0,01
267,s0001_02281_0_0_1_0_0_01.png,awake,1,02281,0,0,1,0,0,01
268,s0001_02282_0_0_1_0_0_01.png,awake,1,02282,0,0,1,0,0,01
269,s0001_02283_0_0_1_0_0_01.png,awake,1,02283,0,0,1,0,0,01
270,s0001_02285_0_0_1_0_0_01.png,awake,1,02285,0,0,1,0,0,01
271,s0001_02286_0_0_1_0_0_01.png,awake,1,02286,0,0,1,0,0,01
272,s0001_02290_0_0_1_0_0_01.png,awake,1,02290,0,0,1,0,0,01
273,s0001_02292_0_0_1_0_0_01.png,awake,1,02292,0,0,1,0,0,01
274,s0001_02295_0_0_1_0_0_01.png,awake,1,02295,0,0,1,0,0,01
275,s0001_02297_0_0_1_0_0_01.png,awake,1,02297,0,0,1,0,0,01
276,s0001_02299_0_0_1_0_0_01.png,awake,1,02299,0,0,1,0,0,01
277,s0001_02300_0_0_1_0_0_01.png,awake,1,02300,0,0,1,0,0,01
278,s0001_02301_0_0_1_0_0_01.png,awake,1,02301,0,0,1,0,0,01
279,s0001_02304_0_0_1_0_0_01.png,awake,1,02304,0,0,1,0,0,01
280,s0001_02306_0_0_1_0_0_01.png,awake,1,02306,0,0,1,0,0,01
281,s0001_02307_0_0_1_0_0_01.png,awake,1,02307,0,0,1,0,0,01
282,s0001_02308_0_0_1_0_0_01.png,awake,1,02308,0,0,1,0,0,01
283,s0001_02310_0_0_1_0_0_01.png,awake,1,02310,0,0,1,0,0,01
284,s0001_02311_0_0_1_0_0_01.png,awake,1,02311,0,0,1,0,0,01
285,s0001_02313_0_0_1_0_0_01.png,awake,1,02313,0,0,1,0,0,01
286,s0001_02315_0_0_1_0_0_01.png,awake,1,02315,0,0,1,0,0,01
287,s0001_02317_0_0_1_0_0_01.png,awake,1,02317,0,0,1,0,0,01
288,s0001_02319_0_0_1_0_0_01.png,awake,1,02319,0,0,1,0,0,01
289,s0001_02322_0_0_1_0_0_01.png,awake,1,02322,0,0,1,0,0,01
290,s0001_02324_0_0_1_0_0_01.png,awake,1,02324,0,0,1,0,0,01
291,s0001_02328_0_0_1_0_0_01.png,awake,1,02328,0,0,1,0,0,01
292,s0001_02329_0_0_1_0_0_01.png,awake,1,02329,0,0,1,0,0,01
293,s0001_02330_0_0_1_0_0_01.png,awake,1,02330,0,0,1,0,0,01
294,s0001_02331_0_0_1_0_0_01.png,awake,1,02331,0,0,1,0,0,01
295,s0001_02333_0_0_1_0_0_01.png,awake,1,02333,0,0,1,0,0,01
296,s0001_02334_0_0_1_0_0_01.png,awake,1,02334,0,0,1,0,0,01
297,s0001_02335_0_0_1_0_0_01.png,awake,1,02335,0,0,1,0,0,01
298,s0001_02336_0_0_1_0_0_01.png,awake,1,02336,0,0,1,0,0,01
299,s0001_02337_0_0_1_0_0_01.png,awake,1,02337,0,0,1,0,0,01
300,s0001_02338_0_0_1_0_0_01.png,awake,1,02338,0,0,1,0,0,01
301,s0001_02343_0_0_1_0_0_01.png,awake,1,02343,0,0,1,0,0,01
302,s0001_02344_0_0_1_0_0_01.png,awake,1,02344,0,0,1,0,0,01
303,s0001_02345_0_0_1_0_0_01.png,awake,1,02345,0,0,1,0,0,01
304,s0001_02346_0_0_1_0_0_01.png,awake,1,02346,0,0,1,0,0,01
305,s0001_02347_0_0_1_0_0_01.png,awake,1,02347,0,0,1,0,0,01
306,s0001_02348_0_0_1_0_0_01.png,awake,1,02348,0,0,1,0,0,01
307,s0001_02349_0_0_1_0_0_01.png,awake,1,02349,0,0,1,0,0,01
308,s0001_02350_0_0_1_0_0_01.png,awake,1,02350,0,0,1,0,0,01
309,s0001_02354_0_0_1_0_0_01.png,awake,1,02354,0,0,1,0,0,01
310,s0001_02359_0_0_1_0_0_01.png,awake,1,02359,0,0,1,0,0,01
311,s0001_02360_0_0_1_0_0_01.png,awake,1,02360,0,0,1,0,0,01
312,s0001_02361_0_0_1_0_0_01.png,awake,1,02361,0,0,1,0,0,01
313,s0001_02363_0_0_1_0_0_01.png,awake,1,02363,0,0,1,0,0,01
314,s0001_02364_0_0_1_0_0_01.png,awake,1,02364,0,0,1,0,0,01
315,s0001_02365_0_0_1_0_0_01.png,awake,1,02365,0,0,1,0,0,01
316,s0001_02367_0_0_1_0_0_01.png,awake,1,02367,0,0,1,0,0,01
317,s0001_02368_0_0_1_0_0_01.png,awake,1,02368,0,0,1,0,0,01
318,s0001_02369_0_0_1_0_0_01.png,awake,1,02369,0,0,1,0,0,01
319,s0001_02370_0_0_1_0_0_01.png,awake,1,02370,0,0,1,0,0,01
320,s0001_02371_0_0_1_0_0_01.png,awake,1,02371,0,0,1,0,0,01
321,s0001_02372_0_0_1_0_0_01.png,awake,1,02372,0,0,1,0,0,01
322,s0001_02373_0_0_1_0_0_01.png,awake,1,02373,0,0,1,0,0,01
